Cleanup ID,Zone,State,Country,GPS,Cleanup Type,Cleanup Date,Group Name,Adults,Children,People,Pounds,Miles,# of bags,Cigarette Butts,"Food Wrappers (candy, chips, etc.)",Take Out/Away Containers (Plastic),Take Out/Away Containers (Foam),Bottle Caps (Plastic),Bottle Caps (Metal),Lids (Plastic),"Straws, Stirrers","Forks, Knives, Spoons",Beverage Bottles (Plastic),Beverage Bottles (Glass),Beverage Cans,Grocery Bags (Plastic),Other Plastic Bags,Paper Bags,"Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps",Fishing Net & Pieces,Fishing Line (1 yard/meter = 1 piece),Rope (1 yard/meter = 1 piece),Fishing Gear (Clean Swell),6-Pack Holders,Other Plastic/Foam Packaging,"Other Plastic Bottles (oil, bleach, etc.)",Strapping Bands,Tobacco Packaging/Wrap,Other Packaging (Clean Swell),"Appliances (refrigerators, washers, etc.)",Balloons,Cigar Tips,Cigarette Lighters,Construction Materials,Fireworks,Tires,Toys,Other Trash (Clean Swell),Condoms,Diapers,Syringes,Tampons/Tampon Applicators,Personal Hygiene (Clean Swell),Foam Pieces,Glass Pieces,Plastic Pieces,Total Items Collected
1184,"Monterey County, CA, USA","California, USA",United States,"36.61867, -121.90226","Land (beach, shoreline and inland)",11/7/15,,1,0,1,0.23,0.0116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1185,"San Diego County, CA, USA","California, USA",United States,"32.76155, -117.25083","Land (beach, shoreline and inland)",11/8/15,,1,0,1,23.13,3.0076,0,19,37,3,4,25,0,3,17,1,10,3,8,8,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,10,105,0,0,0,0,5,0,0,45,318
1225,"Santa Cruz County, CA, USA","California, USA",United States,"36.97662, -121.89572","Land (beach, shoreline and inland)",11/16/15,,1,0,1,0.11,0.0695,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1230,"San Diego County, CA, USA","California, USA",United States,"32.76177, -117.25054","Land (beach, shoreline and inland)",11/12/15,,1,0,1,1.17,0.0666,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8
1531,"Contra Costa County, CA, USA","California, USA",United States,"37.8468, -122.13611","Land (beach, shoreline and inland)",2/5/16,,1,0,1,3.24,0.0935,0,0,26,0,0,0,0,1,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,19,67
1800,"Tuolumne County, CA, USA","California, USA",United States,"37.98964, -120.26546","Land (beach, shoreline and inland)",2/29/16,,3,0,3,1.47,0.2703,0,0,0,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18
1802,"Sacramento County, CA, USA","California, USA",United States,"38.63742, -121.4155","Land (beach, shoreline and inland)",3/1/16,,1,0,1,1.53,0.8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,19,31
1824,"Contra Costa County, CA, USA","California, USA",United States,"37.84661, -122.13603","Land (beach, shoreline and inland)",3/8/16,,1,0,1,0.54,0.126,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
1826,"Contra Costa County, CA, USA","California, USA",United States,"37.84673, -122.13604","Land (beach, shoreline and inland)",3/9/16,,6,0,6,3.86,0.1749,0,0,50,4,2,5,0,1,0,1,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,95
1827,"Contra Costa County, CA, USA","California, USA",United States,"37.84671, -122.13616","Land (beach, shoreline and inland)",3/10/16,,1,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,"Placer County, CA, USA","California, USA",United States,"38.81717, -121.25923","Land (beach, shoreline and inland)",3/14/16,,31,0,31,9.04,1.1694,0,12,58,5,1,11,0,5,8,10,8,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,7,18,0,0,0,0,0,0,0,16,177
1837,"Monterey County, CA, USA","California, USA",United States,"36.61776, -121.91682","Land (beach, shoreline and inland)",3/18/16,,3,0,3,1.59,0.4802,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,18,48
1868,"Santa Clara County, CA, USA","California, USA",United States,"37.32942, -121.88706","Land (beach, shoreline and inland)",3/23/16,,1,0,1,0.33,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1871,"Santa Clara County, CA, USA","California, USA",United States,"37.32963, -121.88724","Land (beach, shoreline and inland)",3/23/16,,1,0,1,0.07,0.0218,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1905,"Los Angeles County, CA, USA","California, USA",United States,"33.72669, -118.34303","Land (beach, shoreline and inland)",4/19/16,,1,0,1,2.29,0.7699,0,0,3,0,1,0,0,1,1,0,2,1,1,6,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24
1916,"Monterey County, CA, USA","California, USA",United States,"36.61783, -121.90145","Land (beach, shoreline and inland)",4/23/16,,1,0,1,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,"Placer County, CA, USA","California, USA",United States,"38.83528, -121.27649","Land (beach, shoreline and inland)",4/25/16,,3,0,3,2.34,0.244,0,0,2,1,0,1,0,0,0,0,3,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,8,35
2106,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2107,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2108,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2109,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2110,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2111,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2112,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2113,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2114,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2115,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2116,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2117,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2118,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2119,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2120,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2121,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2122,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2123,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2124,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2125,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2126,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2127,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2128,"Kern County, CA, USA","California, USA",United States,"35.46599, -118.75647","Land (beach, shoreline and inland)",5/12/16,,1,0,1,0.12,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2136,"Los Angeles County, CA, USA","California, USA",United States,"34.14268, -118.39725","Land (beach, shoreline and inland)",4/25/16,,20,0,20,32.67,0,0,6,32,30,7,55,0,4,11,14,36,33,33,4,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0,11,1,0,0,0,0,3,0,0,10,323
2226,"Monterey County, CA, USA","California, USA",United States,"36.58608, -121.88597","Land (beach, shoreline and inland)",5/16/16,,1,0,1,1.13,0.0066,0,3,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
2241,"Alameda County, CA, USA","California, USA",United States,"37.80507, -122.2731","Land (beach, shoreline and inland)",5/18/16,,1,0,1,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2351,"Kern County, CA, USA","California, USA",United States,"35.75836, -118.42387","Land (beach, shoreline and inland)",5/29/16,,1,0,1,7.51,0.0075,0,0,11,6,8,2,0,3,0,14,9,4,13,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,105
2355,"San Diego County, CA, USA","California, USA",United States,"33.21914, -117.37375","Land (beach, shoreline and inland)",5/28/16,,3,0,3,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2402,"Marin County, CA, USA","California, USA",United States,"37.98548, -122.52533","Land (beach, shoreline and inland)",6/4/16,,1,0,1,1.79,0.4956,0,103,4,0,2,2,0,2,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122
2462,"Sacramento County, CA, USA","California, USA",United States,"38.59177, -121.33441","Land (beach, shoreline and inland)",6/8/16,,10,0,10,0.44,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,12
2502,"San Diego County, CA, USA","California, USA",United States,"32.94313, -117.15704","Land (beach, shoreline and inland)",6/11/16,,1,0,1,0.2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
2523,"San Francisco County, CA, USA","California, USA",United States,"37.78575, -122.44242","Land (beach, shoreline and inland)",6/13/16,,1,0,1,1.52,0.0263,0,6,2,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,27
2585,"Marin County, CA, USA","California, USA",United States,"37.9855, -122.52529","Land (beach, shoreline and inland)",6/17/16,,1,0,1,4.64,0.3095,0,304,2,2,0,2,0,6,0,1,1,2,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,334
2596,"San Diego County, CA, USA","California, USA",United States,"33.04144, -117.29687","Land (beach, shoreline and inland)",6/18/16,,2,0,2,6.92,0.4851,0,5,16,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,25,76
2597,"San Diego County, CA, USA","California, USA",United States,"32.5797, -117.13256","Land (beach, shoreline and inland)",6/12/16,,1,0,1,0.07,0.8597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2598,"San Diego County, CA, USA","California, USA",United States,"33.04144, -117.29687","Land (beach, shoreline and inland)",6/18/16,,2,0,2,6.92,0.4851,0,5,16,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,25,76
2599,"San Diego County, CA, USA","California, USA",United States,"32.5797, -117.13256","Land (beach, shoreline and inland)",6/12/16,,1,0,1,0.07,0.8597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2600,"San Diego County, CA, USA","California, USA",United States,"33.04144, -117.29687","Land (beach, shoreline and inland)",6/18/16,,2,0,2,6.92,0.4851,0,5,16,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,25,76
2601,"San Diego County, CA, USA","California, USA",United States,"33.04144, -117.29687","Land (beach, shoreline and inland)",6/18/16,,2,0,2,6.92,0.4851,0,5,16,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,25,76
2604,"San Diego County, CA, USA","California, USA",United States,"33.04144, -117.29687","Land (beach, shoreline and inland)",6/18/16,,2,0,2,6.92,0.4851,0,5,16,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,25,76
2605,"San Diego County, CA, USA","California, USA",United States,"33.04144, -117.29687","Land (beach, shoreline and inland)",6/18/16,,2,0,2,6.92,0.4851,0,5,16,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,25,76
2606,"San Diego County, CA, USA","California, USA",United States,"32.5797, -117.13256","Land (beach, shoreline and inland)",6/12/16,,1,0,1,0.07,0.8597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2607,"San Diego County, CA, USA","California, USA",United States,"32.5797, -117.13256","Land (beach, shoreline and inland)",6/12/16,,1,0,1,0.07,0.8597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2608,"San Diego County, CA, USA","California, USA",United States,"32.5797, -117.13256","Land (beach, shoreline and inland)",6/12/16,,1,0,1,0.07,0.8597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2613,"San Diego County, CA, USA","California, USA",United States,"32.5797, -117.13256","Land (beach, shoreline and inland)",6/12/16,,1,0,1,0.07,0.8597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2626,"Santa Barbara County, CA, USA","California, USA",United States,"34.40241, -119.69744","Land (beach, shoreline and inland)",6/18/16,,8,0,8,12.6,10.8795,0,255,4,7,0,3,0,13,4,3,7,8,16,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,7,1,0,0,0,0,8,0,0,18,371
2649,"Santa Barbara County, CA, USA","California, USA",United States,"34.37526, -119.47952","Land (beach, shoreline and inland)",6/26/16,,1,0,1,0.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2664,"Santa Barbara County, CA, USA","California, USA",United States,"34.37521, -119.47949","Land (beach, shoreline and inland)",6/26/16,,1,0,1,0.06,0.0127,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2667,"Marin County, CA, USA","California, USA",United States,"37.98569, -122.52525","Land (beach, shoreline and inland)",6/28/16,,1,0,1,1.21,0.0071,0,131,5,0,0,0,0,5,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
2671,"Santa Barbara County, CA, USA","California, USA",United States,"34.40241, -119.69744","Land (beach, shoreline and inland)",6/18/16,,8,0,8,12.6,10.8795,0,255,4,7,0,3,0,13,4,3,7,8,16,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,7,1,0,0,0,0,8,0,0,18,371
2681,"Santa Barbara County, CA, USA","California, USA",United States,"34.37521, -119.47949","Land (beach, shoreline and inland)",6/26/16,,1,0,1,0.06,0.0127,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2708,"San Diego County, CA, USA","California, USA",United States,"32.79713, -117.25703","Land (beach, shoreline and inland)",6/25/16,,2,0,2,4.9,0,0,40,6,0,0,1,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,217,287
2775,"San Diego County, CA, USA","California, USA",United States,"32.74796, -117.2528","Land (beach, shoreline and inland)",7/5/16,,2,0,2,13.53,0.0319,0,243,16,0,0,7,0,0,5,5,4,2,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,76,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,583
2776,"Monterey County, CA, USA","California, USA",United States,"36.60083, -121.89031","Land (beach, shoreline and inland)",7/5/16,,1,0,1,17.56,0.6549,0,154,41,3,0,20,0,1,4,1,3,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,1,74,0,0,0,0,4,0,0,36,362
2777,"Monterey County, CA, USA","California, USA",United States,"36.60083, -121.89031","Land (beach, shoreline and inland)",7/5/16,,1,0,1,17.56,0.6549,0,154,41,3,0,20,0,1,4,1,3,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,1,74,0,0,0,0,4,0,0,36,362
2779,"Marin County, CA, USA","California, USA",United States,"37.99918, -122.54324","Land (beach, shoreline and inland)",6/29/16,,1,0,1,0,3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,"Monterey County, CA, USA","California, USA",United States,"36.60108, -121.88961","Land (beach, shoreline and inland)",7/5/16,,3,0,3,7,0.0201,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,29,111
2783,"Monterey County, CA, USA","California, USA",United States,"36.60102, -121.88983","Land (beach, shoreline and inland)",7/5/16,,3,0,3,13.48,0.9733,0,38,38,2,0,9,0,3,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,77,0,0,0,0,2,0,0,41,232
2785,"Ventura County, CA, USA","California, USA",United States,"34.44775, -119.24419","Land (beach, shoreline and inland)",7/3/16,,1,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2790,"Monterey County, CA, USA","California, USA",United States,"36.60102, -121.88983","Land (beach, shoreline and inland)",7/5/16,,3,0,3,13.48,0.9733,0,38,38,2,0,9,0,3,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,77,0,0,0,0,2,0,0,41,232
2794,"Monterey County, CA, USA","California, USA",United States,"36.60102, -121.88983","Land (beach, shoreline and inland)",7/5/16,,3,0,3,13.48,0.9733,0,38,38,2,0,9,0,3,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,77,0,0,0,0,2,0,0,41,232
2798,"Monterey County, CA, USA","California, USA",United States,"36.60108, -121.88961","Land (beach, shoreline and inland)",7/5/16,,3,0,3,7,0.0201,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,29,111
